,pge_ecr,sce_ecr,sdge_ecr
5457,0.0564,0.0179,0.0156
5458,0.0552,0.0103,0.0075
5459,0.0551,0.0136,0.0095
5460,0.0553,0.0132,0.0102
5461,0.0557,0.0077,0.0059
5462,0.056,0.0072,0.0047
5463,0.0605,0.0045,0.0021
5464,0.1178,0.004,0.0028
5465,0.1339,0.0118,0.0116
5466,0.3178,0.0298,0.03
5467,0.5031,0.0645,0.0662
5468,0.731,0.0755,0.0777
5469,0.3411,0.0882,0.0897
5470,0.2811,0.073,0.0726
5471,0.1909,0.0596,0.061
5472,0.0611,0.0543,0.0561
5473,0.0607,0.0473,0.049
5474,0.0538,0.0436,0.0452
5475,0.0533,0.0423,0.0439
5476,0.0528,0.0424,0.0439
5477,0.0525,0.0427,0.0443
5478,0.053,0.0434,0.045
5479,0.0527,0.0438,0.0452
5480,0.0547,0.0389,0.0391
5481,0.0564,0.0179,0.0156
5482,0.0552,0.0103,0.0075
5483,0.0551,0.0136,0.0095
5484,0.0553,0.0132,0.0102
5485,0.0557,0.0077,0.0059
5486,0.056,0.0072,0.0047
5487,0.0605,0.0045,0.0021
5488,0.1178,0.004,0.0028
5489,0.1339,0.0118,0.0116
5490,0.3178,0.0298,0.03
5491,0.5031,0.0645,0.0662
5492,0.731,0.0755,0.0777
5493,0.3411,0.0882,0.0897
5494,0.2811,0.073,0.0726
5495,0.1909,0.0596,0.061
5496,0.0611,0.0543,0.0561
5497,0.0607,0.0473,0.049
5498,0.0538,0.0436,0.0452
5499,0.0533,0.0423,0.0439
5500,0.0528,0.0424,0.0439
5501,0.0525,0.0427,0.0443
5502,0.053,0.0434,0.045
5503,0.0527,0.0438,0.0452
5504,0.0547,0.0389,0.0391
5505,0.0564,0.0179,0.0156
5506,0.0552,0.0103,0.0075
5507,0.0551,0.0136,0.0095
5508,0.0553,0.0132,0.0102
5509,0.0557,0.0077,0.0059
5510,0.056,0.0072,0.0047
5511,0.0605,0.0045,0.0021
5512,0.1178,0.004,0.0028
5513,0.1339,0.0118,0.0116
5514,0.3178,0.0298,0.03
5515,0.5031,0.0645,0.0662
5516,0.731,0.0755,0.0777
5517,0.3411,0.0882,0.0897
5518,0.2811,0.073,0.0726
5519,0.1909,0.0596,0.061
5520,0.0611,0.0543,0.0561
5521,0.0607,0.0473,0.049
5522,0.0538,0.0436,0.0452
5523,0.0533,0.0423,0.0439
5524,0.0528,0.0424,0.0439
5525,0.0525,0.0427,0.0443
5526,0.053,0.0434,0.045
5527,0.0527,0.0438,0.0452
5528,0.0547,0.0389,0.0391
5529,0.0564,0.0179,0.0156
5530,0.0552,0.0103,0.0075
5531,0.0551,0.0136,0.0095
5532,0.0553,0.0132,0.0102
5533,0.0557,0.0077,0.0059
5534,0.056,0.0072,0.0047
5535,0.0605,0.0045,0.0021
5536,0.1178,0.004,0.0028
5537,0.1339,0.0118,0.0116
5538,0.3178,0.0298,0.03
5539,0.5031,0.0645,0.0662
5540,0.731,0.0755,0.0777
5541,0.3411,0.0882,0.0897
5542,0.2811,0.073,0.0726
5543,0.1909,0.0596,0.061
5544,0.0611,0.0543,0.0561
5545,0.0607,0.0473,0.049
5546,0.0538,0.0436,0.0452
5547,0.0533,0.0423,0.0439
5548,0.0528,0.0424,0.0439
5549,0.0525,0.0427,0.0443
5550,0.053,0.0434,0.045
5551,0.0527,0.0438,0.0452
5552,0.0547,0.0389,0.0391
5553,0.0564,0.0179,0.0156
5554,0.0552,0.0103,0.0075
5555,0.0551,0.0136,0.0095
5556,0.0553,0.0132,0.0102
5557,0.0557,0.0077,0.0059
5558,0.056,0.0072,0.0047
5559,0.0605,0.0045,0.0021
5560,0.1178,0.004,0.0028
5561,0.1339,0.0118,0.0116
5562,0.3178,0.0298,0.03
5563,0.5031,0.0645,0.0662
5564,0.731,0.0755,0.0777
5565,0.3411,0.0882,0.0897
5566,0.2811,0.073,0.0726
5567,0.1909,0.0596,0.061
5568,0.0611,0.0543,0.0561
5569,0.0607,0.0473,0.049
5570,0.0538,0.0436,0.0452
5571,0.0533,0.0423,0.0439
5572,0.0528,0.0424,0.0439
5573,0.0525,0.0427,0.0443
5574,0.053,0.0434,0.045
5575,0.0527,0.0438,0.0452
5576,0.0547,0.0389,0.0391
5577,0.0564,0.0179,0.0156
5578,0.0552,0.0103,0.0075
5579,0.0551,0.0136,0.0095
5580,0.0553,0.0132,0.0102
5581,0.0557,0.0077,0.0059
5582,0.056,0.0072,0.0047
5583,0.0605,0.0045,0.0021
5584,0.1178,0.004,0.0028
5585,0.1339,0.0118,0.0116
5586,0.3178,0.0298,0.03
5587,0.5031,0.0645,0.0662
5588,0.731,0.0755,0.0777
5589,0.3411,0.0882,0.0897
5590,0.2811,0.073,0.0726
5591,0.1909,0.0596,0.061
5592,0.0611,0.0543,0.0561
5593,0.0607,0.0473,0.049
5594,0.0538,0.0436,0.0452
5595,0.0533,0.0423,0.0439
5596,0.0528,0.0424,0.0439
5597,0.0525,0.0427,0.0443
5598,0.053,0.0434,0.045
5599,0.0527,0.0438,0.0452
5600,0.0547,0.0389,0.0391
5601,0.0564,0.0179,0.0156
5602,0.0552,0.0103,0.0075
5603,0.0551,0.0136,0.0095
5604,0.0553,0.0132,0.0102
5605,0.0557,0.0077,0.0059
5606,0.056,0.0072,0.0047
5607,0.0605,0.0045,0.0021
5608,0.1178,0.004,0.0028
5609,0.1339,0.0118,0.0116
5610,0.3178,0.0298,0.03
5611,0.5031,0.0645,0.0662
5612,0.731,0.0755,0.0777
5613,0.3411,0.0882,0.0897
5614,0.2811,0.073,0.0726
5615,0.1909,0.0596,0.061
5616,0.0611,0.0543,0.0561
5617,0.0607,0.0473,0.049
5618,0.0538,0.0436,0.0452
5619,0.0533,0.0423,0.0439
5620,0.0528,0.0424,0.0439
5621,0.0525,0.0427,0.0443
5622,0.053,0.0434,0.045
5623,0.0527,0.0438,0.0452
5624,0.0547,0.0389,0.0391
5625,0.0564,0.0179,0.0156
5626,0.0552,0.0103,0.0075
5627,0.0551,0.0136,0.0095
5628,0.0553,0.0132,0.0102
5629,0.0557,0.0077,0.0059
5630,0.056,0.0072,0.0047
5631,0.0605,0.0045,0.0021
5632,0.1178,0.004,0.0028
5633,0.1339,0.0118,0.0116
5634,0.3178,0.0298,0.03
5635,0.5031,0.0645,0.0662
5636,0.731,0.0755,0.0777
5637,0.3411,0.0882,0.0897
5638,0.2811,0.073,0.0726
5639,0.1909,0.0596,0.061
5640,0.0611,0.0543,0.0561
5641,0.0607,0.0473,0.049
5642,0.0538,0.0436,0.0452
5643,0.0533,0.0423,0.0439
5644,0.0528,0.0424,0.0439
5645,0.0525,0.0427,0.0443
5646,0.053,0.0434,0.045
5647,0.0527,0.0438,0.0452
5648,0.0547,0.0389,0.0391
5649,0.0564,0.0179,0.0156
5650,0.0552,0.0103,0.0075
5651,0.0551,0.0136,0.0095
5652,0.0553,0.0132,0.0102
5653,0.0557,0.0077,0.0059
5654,0.056,0.0072,0.0047
5655,0.0605,0.0045,0.0021
5656,0.1178,0.004,0.0028
5657,0.1339,0.0118,0.0116
5658,0.3178,0.0298,0.03
5659,0.5031,0.0645,0.0662
5660,0.731,0.0755,0.0777
5661,0.3411,0.0882,0.0897
5662,0.2811,0.073,0.0726
5663,0.1909,0.0596,0.061
5664,0.0611,0.0543,0.0561
5665,0.0607,0.0473,0.049
5666,0.0538,0.0436,0.0452
5667,0.0533,0.0423,0.0439
5668,0.0528,0.0424,0.0439
5669,0.0525,0.0427,0.0443
5670,0.053,0.0434,0.045
5671,0.0527,0.0438,0.0452
5672,0.0547,0.0389,0.0391
5673,0.0564,0.0179,0.0156
5674,0.0552,0.0103,0.0075
5675,0.0551,0.0136,0.0095
5676,0.0553,0.0132,0.0102
5677,0.0557,0.0077,0.0059
5678,0.056,0.0072,0.0047
5679,0.0605,0.0045,0.0021
5680,0.1178,0.004,0.0028
5681,0.1339,0.0118,0.0116
5682,0.3178,0.0298,0.03
5683,0.5031,0.0645,0.0662
5684,0.731,0.0755,0.0777
5685,0.3411,0.0882,0.0897
5686,0.2811,0.073,0.0726
5687,0.1909,0.0596,0.061
5688,0.0611,0.0543,0.0561
5689,0.0607,0.0473,0.049
5690,0.0538,0.0436,0.0452
5691,0.0533,0.0423,0.0439
5692,0.0528,0.0424,0.0439
5693,0.0525,0.0427,0.0443
5694,0.053,0.0434,0.045
5695,0.0527,0.0438,0.0452
5696,0.0547,0.0389,0.0391
5697,0.0564,0.0179,0.0156
5698,0.0552,0.0103,0.0075
5699,0.0551,0.0136,0.0095
5700,0.0553,0.0132,0.0102
5701,0.0557,0.0077,0.0059
5702,0.056,0.0072,0.0047
5703,0.0605,0.0045,0.0021
5704,0.1178,0.004,0.0028
5705,0.1339,0.0118,0.0116
5706,0.3178,0.0298,0.03
5707,0.5031,0.0645,0.0662
5708,0.731,0.0755,0.0777
5709,0.3411,0.0882,0.0897
5710,0.2811,0.073,0.0726
5711,0.1909,0.0596,0.061
5712,0.0611,0.0543,0.0561
5713,0.0607,0.0473,0.049
5714,0.0538,0.0436,0.0452
5715,0.0533,0.0423,0.0439
5716,0.0528,0.0424,0.0439
5717,0.0525,0.0427,0.0443
5718,0.053,0.0434,0.045
5719,0.0527,0.0438,0.0452
5720,0.0547,0.0389,0.0391
5721,0.0564,0.0179,0.0156
5722,0.0552,0.0103,0.0075
5723,0.0551,0.0136,0.0095
5724,0.0553,0.0132,0.0102
5725,0.0557,0.0077,0.0059
5726,0.056,0.0072,0.0047
5727,0.0605,0.0045,0.0021
5728,0.1178,0.004,0.0028
5729,0.1339,0.0118,0.0116
5730,0.3178,0.0298,0.03
5731,0.5031,0.0645,0.0662
5732,0.731,0.0755,0.0777
5733,0.3411,0.0882,0.0897
5734,0.2811,0.073,0.0726
5735,0.1909,0.0596,0.061
5736,0.0611,0.0543,0.0561
5737,0.0607,0.0473,0.049
5738,0.0538,0.0436,0.0452
5739,0.0533,0.0423,0.0439
5740,0.0528,0.0424,0.0439
5741,0.0525,0.0427,0.0443
5742,0.053,0.0434,0.045
5743,0.0527,0.0438,0.0452
5744,0.0547,0.0389,0.0391
5745,0.0564,0.0179,0.0156
5746,0.0552,0.0103,0.0075
5747,0.0551,0.0136,0.0095
5748,0.0553,0.0132,0.0102
5749,0.0557,0.0077,0.0059
5750,0.056,0.0072,0.0047
5751,0.0605,0.0045,0.0021
5752,0.1178,0.004,0.0028
5753,0.1339,0.0118,0.0116
5754,0.3178,0.0298,0.03
5755,0.5031,0.0645,0.0662
5756,0.731,0.0755,0.0777
5757,0.3411,0.0882,0.0897
5758,0.2811,0.073,0.0726
5759,0.1909,0.0596,0.061
5760,0.0611,0.0543,0.0561
5761,0.0607,0.0473,0.049
5762,0.0538,0.0436,0.0452
5763,0.0533,0.0423,0.0439
5764,0.0528,0.0424,0.0439
5765,0.0525,0.0427,0.0443
5766,0.053,0.0434,0.045
5767,0.0527,0.0438,0.0452
5768,0.0547,0.0389,0.0391
5769,0.0564,0.0179,0.0156
5770,0.0552,0.0103,0.0075
5771,0.0551,0.0136,0.0095
5772,0.0553,0.0132,0.0102
5773,0.0557,0.0077,0.0059
5774,0.056,0.0072,0.0047
5775,0.0605,0.0045,0.0021
5776,0.1178,0.004,0.0028
5777,0.1339,0.0118,0.0116
5778,0.3178,0.0298,0.03
5779,0.5031,0.0645,0.0662
5780,0.731,0.0755,0.0777
5781,0.3411,0.0882,0.0897
5782,0.2811,0.073,0.0726
5783,0.1909,0.0596,0.061
5784,0.0611,0.0543,0.0561
5785,0.0607,0.0473,0.049
5786,0.0538,0.0436,0.0452
5787,0.0533,0.0423,0.0439
5788,0.0528,0.0424,0.0439
5789,0.0525,0.0427,0.0443
5790,0.053,0.0434,0.045
5791,0.0527,0.0438,0.0452
5792,0.0547,0.0389,0.0391
5793,0.0564,0.0179,0.0156
5794,0.0552,0.0103,0.0075
5795,0.0551,0.0136,0.0095
5796,0.0553,0.0132,0.0102
5797,0.0557,0.0077,0.0059
5798,0.056,0.0072,0.0047
5799,0.0605,0.0045,0.0021
5800,0.1178,0.004,0.0028
5801,0.1339,0.0118,0.0116
5802,0.3178,0.0298,0.03
5803,0.5031,0.0645,0.0662
5804,0.731,0.0755,0.0777
5805,0.3411,0.0882,0.0897
5806,0.2811,0.073,0.0726
5807,0.1909,0.0596,0.061
5808,0.0611,0.0543,0.0561
5809,0.0607,0.0473,0.049
5810,0.0538,0.0436,0.0452
5811,0.0533,0.0423,0.0439
5812,0.0528,0.0424,0.0439
5813,0.0525,0.0427,0.0443
5814,0.053,0.0434,0.045
5815,0.0527,0.0438,0.0452
5816,0.0547,0.0389,0.0391
5817,0.0564,0.0179,0.0156
5818,0.0552,0.0103,0.0075
5819,0.0551,0.0136,0.0095
5820,0.0553,0.0132,0.0102
5821,0.0557,0.0077,0.0059
5822,0.056,0.0072,0.0047
5823,0.0605,0.0045,0.0021
5824,0.1178,0.004,0.0028
5825,0.1339,0.0118,0.0116
5826,0.3178,0.0298,0.03
5827,0.5031,0.0645,0.0662
5828,0.731,0.0755,0.0777
5829,0.3411,0.0882,0.0897
5830,0.2811,0.073,0.0726
5831,0.1909,0.0596,0.061
5832,0.0611,0.0543,0.0561
5833,0.0619,0.0538,0.0558
5834,0.0531,0.049,0.0509
5835,0.0525,0.0507,0.0526
5836,0.0515,0.0494,0.0513
5837,0.0508,0.0495,0.0514
5838,0.0507,0.0506,0.0525
5839,0.0528,0.0461,0.0478
5840,0.0532,0.0252,0.0256
5841,0.0485,0.0149,0.0144
5842,0.0394,0.0087,0.0082
5843,0.0399,0.0116,0.0107
5844,0.0399,0.0119,0.0111
5845,0.0398,0.0094,0.0088
5846,0.0409,0.008,0.0074
5847,0.0436,0.0069,0.0067
5848,0.0555,0.0063,0.0064
5849,0.1168,0.0127,0.0128
5850,0.1375,0.0268,0.0273
5851,2.6529,0.0626,0.0644
5852,2.9956,0.0708,0.0721
5853,0.2127,0.0905,0.0911
5854,0.088,0.0766,0.0767
5855,0.0812,0.0582,0.0592
5856,0.0616,0.0547,0.0564
5857,0.0619,0.0538,0.0558
5858,0.0531,0.049,0.0509
5859,0.0525,0.0507,0.0526
5860,0.0515,0.0494,0.0513
5861,0.0508,0.0495,0.0514
5862,0.0507,0.0506,0.0525
5863,0.0528,0.0461,0.0478
5864,0.0532,0.0252,0.0256
5865,0.0485,0.0149,0.0144
5866,0.0394,0.0087,0.0082
5867,0.0399,0.0116,0.0107
5868,0.0399,0.0119,0.0111
5869,0.0398,0.0094,0.0088
5870,0.0409,0.008,0.0074
5871,0.0436,0.0069,0.0067
5872,0.0555,0.0063,0.0064
5873,0.1168,0.0127,0.0128
5874,0.1375,0.0268,0.0273
5875,2.6529,0.0626,0.0644
5876,2.9956,0.0708,0.0721
5877,0.2127,0.0905,0.0911
5878,0.088,0.0766,0.0767
5879,0.0812,0.0582,0.0592
5880,0.0616,0.0547,0.0564
5881,0.0619,0.0538,0.0558
5882,0.0531,0.049,0.0509
5883,0.0525,0.0507,0.0526
5884,0.0515,0.0494,0.0513
5885,0.0508,0.0495,0.0514
5886,0.0507,0.0506,0.0525
5887,0.0528,0.0461,0.0478
5888,0.0532,0.0252,0.0256
5889,0.0485,0.0149,0.0144
5890,0.0394,0.0087,0.0082
5891,0.0399,0.0116,0.0107
5892,0.0399,0.0119,0.0111
5893,0.0398,0.0094,0.0088
5894,0.0409,0.008,0.0074
5895,0.0436,0.0069,0.0067
5896,0.0555,0.0063,0.0064
5897,0.1168,0.0127,0.0128
5898,0.1375,0.0268,0.0273
5899,2.6529,0.0626,0.0644
5900,2.9956,0.0708,0.0721
5901,0.2127,0.0905,0.0911
5902,0.088,0.0766,0.0767
5903,0.0812,0.0582,0.0592
5904,0.0616,0.0547,0.0564
5905,0.0619,0.0538,0.0558
5906,0.0531,0.049,0.0509
5907,0.0525,0.0507,0.0526
5908,0.0515,0.0494,0.0513
5909,0.0508,0.0495,0.0514
5910,0.0507,0.0506,0.0525
5911,0.0528,0.0461,0.0478
5912,0.0532,0.0252,0.0256
5913,0.0485,0.0149,0.0144
5914,0.0394,0.0087,0.0082
5915,0.0399,0.0116,0.0107
5916,0.0399,0.0119,0.0111
5917,0.0398,0.0094,0.0088
5918,0.0409,0.008,0.0074
5919,0.0436,0.0069,0.0067
5920,0.0555,0.0063,0.0064
5921,0.1168,0.0127,0.0128
5922,0.1375,0.0268,0.0273
5923,2.6529,0.0626,0.0644
5924,2.9956,0.0708,0.0721
5925,0.2127,0.0905,0.0911
5926,0.088,0.0766,0.0767
5927,0.0812,0.0582,0.0592
5928,0.0616,0.0547,0.0564
5929,0.0619,0.0538,0.0558
5930,0.0531,0.049,0.0509
5931,0.0525,0.0507,0.0526
5932,0.0515,0.0494,0.0513
5933,0.0508,0.0495,0.0514
5934,0.0507,0.0506,0.0525
5935,0.0528,0.0461,0.0478
5936,0.0532,0.0252,0.0256
5937,0.0485,0.0149,0.0144
5938,0.0394,0.0087,0.0082
5939,0.0399,0.0116,0.0107
5940,0.0399,0.0119,0.0111
5941,0.0398,0.0094,0.0088
5942,0.0409,0.008,0.0074
5943,0.0436,0.0069,0.0067
5944,0.0555,0.0063,0.0064
5945,0.1168,0.0127,0.0128
5946,0.1375,0.0268,0.0273
5947,2.6529,0.0626,0.0644
5948,2.9956,0.0708,0.0721
5949,0.2127,0.0905,0.0911
5950,0.088,0.0766,0.0767
5951,0.0812,0.0582,0.0592
5952,0.0616,0.0547,0.0564
5953,0.0619,0.0538,0.0558
5954,0.0531,0.049,0.0509
5955,0.0525,0.0507,0.0526
5956,0.0515,0.0494,0.0513
5957,0.0508,0.0495,0.0514
5958,0.0507,0.0506,0.0525
5959,0.0528,0.0461,0.0478
5960,0.0532,0.0252,0.0256
5961,0.0485,0.0149,0.0144
5962,0.0394,0.0087,0.0082
5963,0.0399,0.0116,0.0107
5964,0.0399,0.0119,0.0111
5965,0.0398,0.0094,0.0088
5966,0.0409,0.008,0.0074
5967,0.0436,0.0069,0.0067
5968,0.0555,0.0063,0.0064
5969,0.1168,0.0127,0.0128
5970,0.1375,0.0268,0.0273
5971,2.6529,0.0626,0.0644
5972,2.9956,0.0708,0.0721
5973,0.2127,0.0905,0.0911
5974,0.088,0.0766,0.0767
5975,0.0812,0.0582,0.0592
5976,0.0616,0.0547,0.0564
5977,0.0619,0.0538,0.0558
5978,0.0531,0.049,0.0509
5979,0.0525,0.0507,0.0526
5980,0.0515,0.0494,0.0513
5981,0.0508,0.0495,0.0514
5982,0.0507,0.0506,0.0525
5983,0.0528,0.0461,0.0478
5984,0.0532,0.0252,0.0256
5985,0.0485,0.0149,0.0144
5986,0.0394,0.0087,0.0082
5987,0.0399,0.0116,0.0107
5988,0.0399,0.0119,0.0111
5989,0.0398,0.0094,0.0088
5990,0.0409,0.008,0.0074
5991,0.0436,0.0069,0.0067
5992,0.0555,0.0063,0.0064
5993,0.1168,0.0127,0.0128
5994,0.1375,0.0268,0.0273
5995,2.6529,0.0626,0.0644
5996,2.9956,0.0708,0.0721
5997,0.2127,0.0905,0.0911
5998,0.088,0.0766,0.0767
5999,0.0812,0.0582,0.0592
6000,0.0616,0.0547,0.0564
6001,0.0619,0.0538,0.0558
6002,0.0531,0.049,0.0509
6003,0.0525,0.0507,0.0526
6004,0.0515,0.0494,0.0513
6005,0.0508,0.0495,0.0514
6006,0.0507,0.0506,0.0525
6007,0.0528,0.0461,0.0478
6008,0.0532,0.0252,0.0256
6009,0.0485,0.0149,0.0144
6010,0.0394,0.0087,0.0082
6011,0.0399,0.0116,0.0107
6012,0.0399,0.0119,0.0111
6013,0.0398,0.0094,0.0088
6014,0.0409,0.008,0.0074
6015,0.0436,0.0069,0.0067
6016,0.0555,0.0063,0.0064
6017,0.1168,0.0127,0.0128
6018,0.1375,0.0268,0.0273
6019,2.6529,0.0626,0.0644
6020,2.9956,0.0708,0.0721
6021,0.2127,0.0905,0.0911
6022,0.088,0.0766,0.0767
6023,0.0812,0.0582,0.0592
6024,0.0616,0.0547,0.0564
6025,0.0619,0.0538,0.0558
6026,0.0531,0.049,0.0509
6027,0.0525,0.0507,0.0526
6028,0.0515,0.0494,0.0513
6029,0.0508,0.0495,0.0514
6030,0.0507,0.0506,0.0525
6031,0.0528,0.0461,0.0478
6032,0.0532,0.0252,0.0256
6033,0.0485,0.0149,0.0144
6034,0.0394,0.0087,0.0082
6035,0.0399,0.0116,0.0107
6036,0.0399,0.0119,0.0111
6037,0.0398,0.0094,0.0088
6038,0.0409,0.008,0.0074
6039,0.0436,0.0069,0.0067
6040,0.0555,0.0063,0.0064
6041,0.1168,0.0127,0.0128
6042,0.1375,0.0268,0.0273
6043,2.6529,0.0626,0.0644
6044,2.9956,0.0708,0.0721
6045,0.2127,0.0905,0.0911
6046,0.088,0.0766,0.0767
6047,0.0812,0.0582,0.0592
6048,0.0616,0.0547,0.0564
6049,0.0619,0.0538,0.0558
6050,0.0531,0.049,0.0509
6051,0.0525,0.0507,0.0526
6052,0.0515,0.0494,0.0513
6053,0.0508,0.0495,0.0514
6054,0.0507,0.0506,0.0525
6055,0.0528,0.0461,0.0478
6056,0.0532,0.0252,0.0256
6057,0.0485,0.0149,0.0144
6058,0.0394,0.0087,0.0082
6059,0.0399,0.0116,0.0107
6060,0.0399,0.0119,0.0111
6061,0.0398,0.0094,0.0088
6062,0.0409,0.008,0.0074
6063,0.0436,0.0069,0.0067
6064,0.0555,0.0063,0.0064
6065,0.1168,0.0127,0.0128
6066,0.1375,0.0268,0.0273
6067,2.6529,0.0626,0.0644
6068,2.9956,0.0708,0.0721
6069,0.2127,0.0905,0.0911
6070,0.088,0.0766,0.0767
6071,0.0812,0.0582,0.0592
6072,0.0616,0.0547,0.0564
6073,0.0619,0.0538,0.0558
6074,0.0531,0.049,0.0509
6075,0.0525,0.0507,0.0526
6076,0.0515,0.0494,0.0513
6077,0.0508,0.0495,0.0514
6078,0.0507,0.0506,0.0525
6079,0.0528,0.0461,0.0478
6080,0.0532,0.0252,0.0256
6081,0.0485,0.0149,0.0144
6082,0.0394,0.0087,0.0082
6083,0.0399,0.0116,0.0107
6084,0.0399,0.0119,0.0111
6085,0.0398,0.0094,0.0088
6086,0.0409,0.008,0.0074
6087,0.0436,0.0069,0.0067
6088,0.0555,0.0063,0.0064
6089,0.1168,0.0127,0.0128
6090,0.1375,0.0268,0.0273
6091,2.6529,0.0626,0.0644
6092,2.9956,0.0708,0.0721
6093,0.2127,0.0905,0.0911
6094,0.088,0.0766,0.0767
6095,0.0812,0.0582,0.0592
6096,0.0616,0.0547,0.0564
6097,0.0619,0.0538,0.0558
6098,0.0531,0.049,0.0509
6099,0.0525,0.0507,0.0526
6100,0.0515,0.0494,0.0513
6101,0.0508,0.0495,0.0514
6102,0.0507,0.0506,0.0525
6103,0.0528,0.0461,0.0478
6104,0.0532,0.0252,0.0256
6105,0.0485,0.0149,0.0144
6106,0.0394,0.0087,0.0082
6107,0.0399,0.0116,0.0107
6108,0.0399,0.0119,0.0111
6109,0.0398,0.0094,0.0088
6110,0.0409,0.008,0.0074
6111,0.0436,0.0069,0.0067
6112,0.0555,0.0063,0.0064
6113,0.1168,0.0127,0.0128
6114,0.1375,0.0268,0.0273
6115,2.6529,0.0626,0.0644
6116,2.9956,0.0708,0.0721
6117,0.2127,0.0905,0.0911
6118,0.088,0.0766,0.0767
6119,0.0812,0.0582,0.0592
6120,0.0616,0.0547,0.0564
6121,0.0619,0.0538,0.0558
6122,0.0531,0.049,0.0509
6123,0.0525,0.0507,0.0526
6124,0.0515,0.0494,0.0513
6125,0.0508,0.0495,0.0514
6126,0.0507,0.0506,0.0525
6127,0.0528,0.0461,0.0478
6128,0.0532,0.0252,0.0256
6129,0.0485,0.0149,0.0144
6130,0.0394,0.0087,0.0082
6131,0.0399,0.0116,0.0107
6132,0.0399,0.0119,0.0111
6133,0.0398,0.0094,0.0088
6134,0.0409,0.008,0.0074
6135,0.0436,0.0069,0.0067
6136,0.0555,0.0063,0.0064
6137,0.1168,0.0127,0.0128
6138,0.1375,0.0268,0.0273
6139,2.6529,0.0626,0.0644
6140,2.9956,0.0708,0.0721
6141,0.2127,0.0905,0.0911
6142,0.088,0.0766,0.0767
6143,0.0812,0.0582,0.0592
6144,0.0616,0.0547,0.0564
6145,0.0619,0.0538,0.0558
6146,0.0531,0.049,0.0509
6147,0.0525,0.0507,0.0526
6148,0.0515,0.0494,0.0513
6149,0.0508,0.0495,0.0514
6150,0.0507,0.0506,0.0525
6151,0.0528,0.0461,0.0478
6152,0.0532,0.0252,0.0256
6153,0.0485,0.0149,0.0144
6154,0.0394,0.0087,0.0082
6155,0.0399,0.0116,0.0107
6156,0.0399,0.0119,0.0111
6157,0.0398,0.0094,0.0088
6158,0.0409,0.008,0.0074
6159,0.0436,0.0069,0.0067
6160,0.0555,0.0063,0.0064
6161,0.1168,0.0127,0.0128
6162,0.1375,0.0268,0.0273
6163,2.6529,0.0626,0.0644
6164,2.9956,0.0708,0.0721
6165,0.2127,0.0905,0.0911
6166,0.088,0.0766,0.0767
6167,0.0812,0.0582,0.0592
6168,0.0616,0.0547,0.0564
6169,0.0619,0.0538,0.0558
6170,0.0531,0.049,0.0509
6171,0.0525,0.0507,0.0526
6172,0.0515,0.0494,0.0513
6173,0.0508,0.0495,0.0514
6174,0.0507,0.0506,0.0525
6175,0.0528,0.0461,0.0478
6176,0.0532,0.0252,0.0256
6177,0.0485,0.0149,0.0144
6178,0.0394,0.0087,0.0082
6179,0.0399,0.0116,0.0107
6180,0.0399,0.0119,0.0111
6181,0.0398,0.0094,0.0088
6182,0.0409,0.008,0.0074
6183,0.0436,0.0069,0.0067
6184,0.0555,0.0063,0.0064
6185,0.1168,0.0127,0.0128
6186,0.1375,0.0268,0.0273
6187,2.6529,0.0626,0.0644
6188,2.9956,0.0708,0.0721
6189,0.2127,0.0905,0.0911
6190,0.088,0.0766,0.0767
6191,0.0812,0.0582,0.0592
6192,0.0616,0.0547,0.0564
6193,0.0619,0.0538,0.0558
6194,0.0531,0.049,0.0509
6195,0.0525,0.0507,0.0526
6196,0.0515,0.0494,0.0513
6197,0.0508,0.0495,0.0514
6198,0.0507,0.0506,0.0525
6199,0.0528,0.0461,0.0478
6200,0.0532,0.0252,0.0256
6201,0.0485,0.0149,0.0144
6202,0.0394,0.0087,0.0082
6203,0.0399,0.0116,0.0107
6204,0.0399,0.0119,0.0111
6205,0.0398,0.0094,0.0088
6206,0.0409,0.008,0.0074
6207,0.0436,0.0069,0.0067
6208,0.0555,0.0063,0.0064
6209,0.1168,0.0127,0.0128
6210,0.1375,0.0268,0.0273
6211,2.6529,0.0626,0.0644
6212,2.9956,0.0708,0.0721
6213,0.2127,0.0905,0.0911
6214,0.088,0.0766,0.0767
6215,0.0812,0.0582,0.0592
6216,0.0616,0.0547,0.0564
6217,0.0619,0.0538,0.0558
6218,0.0531,0.049,0.0509
6219,0.0525,0.0507,0.0526
6220,0.0515,0.0494,0.0513
6221,0.0508,0.0495,0.0514
6222,0.0507,0.0506,0.0525
6223,0.0528,0.0461,0.0478
6224,0.0532,0.0252,0.0256
6225,0.0485,0.0149,0.0144
6226,0.0394,0.0087,0.0082
6227,0.0399,0.0116,0.0107
6228,0.0399,0.0119,0.0111
6229,0.0398,0.0094,0.0088
6230,0.0409,0.008,0.0074
6231,0.0436,0.0069,0.0067
6232,0.0555,0.0063,0.0064
6233,0.1168,0.0127,0.0128
6234,0.1375,0.0268,0.0273
6235,2.6529,0.0626,0.0644
6236,2.9956,0.0708,0.0721
6237,0.2127,0.0905,0.0911
6238,0.088,0.0766,0.0767
6239,0.0812,0.0582,0.0592
6240,0.0616,0.0547,0.0564
6241,0.0619,0.0538,0.0558
6242,0.0531,0.049,0.0509
6243,0.0525,0.0507,0.0526
